rep,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
74,100,0.15,Intercept,-0.9714167203160875,0.5508169930940359,-2.0509864725,0.11695641099999987
74,100,0.15,groupembodied,0.2725666493621145,0.3531436805291095,-0.42038554575,0.9703672032499994
74,100,0.15,pre_score_z,0.30987676775756623,0.14785008905739475,0.020253965475000003,0.59796461475
74,100,0.4,Intercept,0.05606636779021627,0.6705635200450792,-1.2902676674999998,1.3703290049999997
74,100,0.4,groupembodied,0.237149483238977,0.31888209868316075,-0.39943785175,0.8739600632499998
74,100,0.4,pre_score_z,0.3234696592116275,0.1636459215685105,0.010655786285000033,0.65423530775
74,100,0.87,Intercept,-0.2434500769158185,0.47432377553299937,-1.1616822199999999,0.7085730157499996
74,100,0.87,groupembodied,0.62187630900198,0.29058939865307315,0.047212686775000005,1.1908898449999998
74,100,0.87,pre_score_z,0.43158145534765,0.13830649587732888,0.16308111250000001,0.7107147125
74,100,1.39,Intercept,-0.5896257060706201,0.39901340149449865,-1.39778636,0.19901060374999896
74,100,1.39,groupembodied,1.537679992295,0.30051185225099525,0.9356748615,2.1405308425
74,100,1.39,pre_score_z,0.422383064196785,0.14620063570019687,0.14728733800000002,0.7137825862499999
74,150,0.15,Intercept,-0.14958420932331382,0.35114402893127794,-0.8567137382500001,0.5355985449999999
74,150,0.15,groupembodied,-0.08698363902752825,0.21405743117916767,-0.5044588115,0.3355523122499999
74,150,0.15,pre_score_z,0.4597821248486,0.10814215267055369,0.2489498825,0.6692689487499999
74,150,0.4,Intercept,0.21239553817879117,0.6170068634035288,-1.061250655,1.4077440024999999
74,150,0.4,groupembodied,0.50426841273512,0.2514513938861994,0.021132666850000016,0.992326187
74,150,0.4,pre_score_z,0.29695162633518124,0.12639624214896122,0.049408444600000004,0.5528827064999999
74,150,0.87,Intercept,-0.31764658945728536,0.352274276730066,-1.0197728375,0.37121798624999913
74,150,0.87,groupembodied,1.02106814388175,0.22330261710343816,0.57799545675,1.4593116124999999
74,150,0.87,pre_score_z,0.3385972719105625,0.10676358837849395,0.13114667800000002,0.5522839229999998
74,150,1.39,Intercept,-0.5159926945973936,0.4965756608112544,-1.4892953425,0.4737327817499994
74,150,1.39,groupembodied,1.3651259958845126,0.32073763942960076,0.7090624372500001,1.9892185525000001
74,150,1.39,pre_score_z,0.35267101364995,0.10832809194904133,0.13614197875000003,0.56658998325
74,200,0.15,Intercept,0.06749718379783974,0.5591814631568414,-1.0822147574999998,1.1827755974999983
74,200,0.15,groupembodied,-0.10952087168661134,0.18488686803980942,-0.46850396824999996,0.2620812429999997
74,200,0.15,pre_score_z,0.248956453100325,0.08196783036475723,0.088151864225,0.41304957174999996
74,200,0.4,Intercept,0.5646530364783332,0.558707325150014,-0.5712540617499999,1.6691585449999997
74,200,0.4,groupembodied,0.3831357119303525,0.22432756379785343,-0.053042413025,0.8295736665
74,200,0.4,pre_score_z,0.389886487299375,0.09355826609028998,0.2062811215,0.57516335925
74,200,0.87,Intercept,-0.028267014765450252,0.4080471575736574,-0.8367938435,0.8039282735
74,200,0.87,groupembodied,0.8583742793570325,0.23300359195655643,0.38027127400000005,1.3053605
74,200,0.87,pre_score_z,0.42505142209025,0.09515719289796798,0.23848591800000002,0.6146626919999998
74,200,1.39,Intercept,0.3288414904262804,0.4064555373206349,-0.48493224774999993,1.1388856925
74,200,1.39,groupembodied,1.43986181934,0.2141871967923023,1.0229971224999999,1.8666915074999992
74,200,1.39,pre_score_z,0.09552128211834275,0.0931400591557272,-0.085607311175,0.2793217547499998
75,100,0.15,Intercept,-0.08800995421624426,0.6728311097154358,-1.459653145,1.2722290549999997
75,100,0.15,groupembodied,0.18457915828601623,0.2896274906959557,-0.39477696825,0.7568964814999999
75,100,0.15,pre_score_z,0.129199465931696,0.12697874501151324,-0.11906062275,0.3772098794999998
75,100,0.4,Intercept,0.1666177650464079,0.47469207339968406,-0.835527816,1.0899183324999997
75,100,0.4,groupembodied,0.192577324622783,0.3060562450547121,-0.41168253225,0.8009084559999999
75,100,0.4,pre_score_z,0.26138100062530373,0.14938112424324299,-0.027604921974999995,0.5569638827499998
75,100,0.87,Intercept,-1.0224786883775956,0.4416341813113184,-1.8870268499999998,-0.12881617775000076
75,100,0.87,groupembodied,0.716056104951185,0.3783831645477708,-0.058377012325,1.443670815
75,100,0.87,pre_score_z,0.07137342574475927,0.13463726965400755,-0.18690128549999996,0.33438735299999983
75,100,1.39,Intercept,-0.42597039137374,0.6802641383268818,-1.7610451425,0.9239823074999989
75,100,1.39,groupembodied,1.61117537061625,0.3556648116732693,0.8967083765000001,2.3027540249999996
75,100,1.39,pre_score_z,0.21757458803566462,0.16423749097843232,-0.09947262999999999,0.5445365602499999
75,150,0.15,Intercept,-0.004591773817602487,0.47949863795491643,-0.9468083377500001,0.9755443257499998
75,150,0.15,groupembodied,0.291153111881031,0.21153310780279438,-0.12578929799999997,0.7064271602499999
75,150,0.15,pre_score_z,0.24475458170207626,0.10802415969187638,0.034232651450000005,0.4645198424999997
75,150,0.4,Intercept,-0.7187871648382576,0.46972804022429443,-1.6477979,0.24536293524999986
75,150,0.4,groupembodied,0.666896911582775,0.21938645494550163,0.24094945850000002,1.1012531574999993
75,150,0.4,pre_score_z,0.2663381837880225,0.11547161583372921,0.04007291945000001,0.4974751647499999
75,150,0.87,Intercept,0.2768155690983897,0.7420707713247423,-1.2160672624999997,1.7522792149999997
75,150,0.87,groupembodied,0.7546225619691624,0.25138246266725817,0.259032936,1.25472553
75,150,0.87,pre_score_z,0.3411695389350325,0.13647437510643035,0.07852450820000001,0.6139597717499999
75,150,1.39,Intercept,0.08125170842813449,0.5697876280243904,-1.0628399725,1.1865843449999995
75,150,1.39,groupembodied,1.30902051559125,0.24911564355125182,0.818392499,1.8134970999999995
75,150,1.39,pre_score_z,0.37695341121522374,0.13293066111910498,0.12416669100000001,0.644002288
75,200,0.15,Intercept,0.5878598661265888,0.4897134114815759,-0.36382476875,1.5873958774999997
75,200,0.15,groupembodied,-0.152121273845844,0.19867553695470763,-0.542620284,0.24721118799999975
75,200,0.15,pre_score_z,0.16357698268679888,0.09524484407048603,-0.02599625829999999,0.3480608367499999
75,200,0.4,Intercept,-0.3523360783653204,0.32910176552692655,-1.00750718,0.3211108487499999
75,200,0.4,groupembodied,0.36906123231295,0.18563840775091983,-0.004751344552499997,0.7339626319999999
75,200,0.4,pre_score_z,0.39596438923425,0.08440951313644723,0.23165739425,0.5609371862499999
75,200,0.87,Intercept,-0.19536446840490665,0.46923477215633125,-1.137212655,0.7299027942499993
75,200,0.87,groupembodied,1.119790742957375,0.21681672768957322,0.70747449975,1.5541993774999998
75,200,0.87,pre_score_z,0.28864408340572123,0.09218506996989449,0.108255371,0.47207307725
75,200,1.39,Intercept,0.028069995191932505,0.3767774569529374,-0.73943202875,0.7788999492500001
75,200,1.39,groupembodied,0.96598755857225,0.22849453730639627,0.51121090125,1.4124918749999995
75,200,1.39,pre_score_z,0.324723221727725,0.09580663956078753,0.14197403375,0.5152145759999999
76,100,0.15,Intercept,-0.250054010205975,0.41668303440693516,-1.0981349675,0.5890678347499999
76,100,0.15,groupembodied,0.6060391285383412,0.28890968764812874,0.027550486975000007,1.1723172674999998
76,100,0.15,pre_score_z,0.17364805144165,0.13600865296308906,-0.09318194705,0.44525229674999994
76,100,0.4,Intercept,-0.05946778459524323,0.4569307446175371,-0.9595641435,0.8425424387499999
76,100,0.4,groupembodied,-0.25977010404218487,0.28443923581004715,-0.8162527129999999,0.29680243874999984
76,100,0.4,pre_score_z,0.3972585869984,0.12927299230592712,0.14515146475000001,0.65204953625
76,100,0.87,Intercept,-0.288334682268815,0.3522009645911365,-0.99174406275,0.40514302524999946
76,100,0.87,groupembodied,1.1200407582382501,0.28518194559453186,0.5484321704999999,1.6797402174999998
76,100,0.87,pre_score_z,0.11526948165387813,0.1312773831747459,-0.13795238599999998,0.3743041267499999
76,100,1.39,Intercept,0.5800933874985585,0.4812318161030109,-0.40768709549999993,1.5064530999999997
76,100,1.39,groupembodied,1.410281646169625,0.31270478340908975,0.801736573,2.0253834875
76,100,1.39,pre_score_z,0.3676964447360637,0.14049415859913256,0.092128681075,0.6490233979999998
76,150,0.15,Intercept,-0.11130612135250051,0.6598110893639784,-1.4125915275,1.1910447475000001
76,150,0.15,groupembodied,0.10425318113816,0.260140517036106,-0.42633843075,0.6073433834999998
76,150,0.15,pre_score_z,0.3611853712169625,0.11068996330411518,0.146850119,0.5838791854999998
76,150,0.4,Intercept,-0.9757746278126362,0.5196760118967227,-2.0408904249999997,0.04595287002499948
76,150,0.4,groupembodied,0.768341726820575,0.2854447722243606,0.19848857274999998,1.3276078825
76,150,0.4,pre_score_z,0.3298515829824675,0.12041875991172644,0.0968712848,0.5697594404999999
76,150,0.87,Intercept,0.15620748209249025,0.49698176263849314,-0.8285745284999999,1.1510494899999995
76,150,0.87,groupembodied,0.831873312679975,0.2845166266953177,0.2522870855,1.3739988674999999
76,150,0.87,pre_score_z,0.25014063138975373,0.10215494376314345,0.05285844075,0.4541591304999999
76,150,1.39,Intercept,-0.5118192882840713,0.38158472629067786,-1.3012072824999998,0.23587977724999962
76,150,1.39,groupembodied,1.37914013544125,0.30573183979928115,0.75423028175,1.983823205
76,150,1.39,pre_score_z,0.481396148924125,0.12145665798504308,0.24670906050000002,0.72451689725
76,200,0.15,Intercept,-0.06704363301579122,0.5457996937616206,-1.1712935775,1.0196718324999998
76,200,0.15,groupembodied,0.19823571606026225,0.20893668185774258,-0.20520193775,0.6044189202499999
76,200,0.15,pre_score_z,0.329782360006125,0.09762033473461341,0.1422691975,0.5237232359999998
76,200,0.4,Intercept,-1.0681849905677787,0.48524285592065514,-2.0202046425,-0.10039576352500038
76,200,0.4,groupembodied,0.5968018554842025,0.23252122267042513,0.12942739175,1.0446984799999992
76,200,0.4,pre_score_z,0.4209756845409125,0.10151785339249672,0.22366538625000001,0.62080225525
76,200,0.87,Intercept,0.14700462144303658,0.5493875590858406,-0.92735138425,1.2263541149999997
76,200,0.87,groupembodied,0.858243898662725,0.23084597710244656,0.40882283275,1.3044006049999999
76,200,0.87,pre_score_z,0.3818320477150625,0.096446075036741,0.19621263825,0.5766797862499999
76,200,1.39,Intercept,-0.483076938984471,0.5000809982829905,-1.486565385,0.5267049437499993
76,200,1.39,groupembodied,1.505395125515,0.21378560150383613,1.0828024375,1.9281210974999996
76,200,1.39,pre_score_z,0.3012692681391375,0.08789171779822769,0.13286737725,0.4767567059999999
77,100,0.15,Intercept,0.39430610645415626,0.50961351169525,-0.6049149185,1.4088547724999998
77,100,0.15,groupembodied,0.2933272924645837,0.27761885719223506,-0.24735637024999996,0.8363945567499992
77,100,0.15,pre_score_z,0.21758096927873113,0.15296928731284568,-0.07941392142499999,0.522806807
77,100,0.4,Intercept,-0.4931598860763891,0.4972261075282283,-1.4767061725,0.4792460989999999
77,100,0.4,groupembodied,0.703951461323965,0.37902726768923606,-0.05788117972499999,1.4374793099999998
77,100,0.4,pre_score_z,0.5577069802899625,0.15978053033813674,0.24747899825,0.8705578277499996
77,100,0.87,Intercept,0.32389061113608636,0.5930275411005747,-0.89135648375,1.4884550474999996
77,100,0.87,groupembodied,0.6609638560950875,0.2697863593446316,0.12277319925000003,1.1893194750000002
77,100,0.87,pre_score_z,0.29731882266525,0.11248807867084724,0.07840382067500001,0.5173801157499999
77,100,1.39,Intercept,-0.63481533877124,0.6000427675193211,-1.8415915925,0.5361133315000001
77,100,1.39,groupembodied,1.45110707811625,0.31203644882921733,0.8246491645,2.04215336
77,100,1.39,pre_score_z,0.27971595654268,0.1221667907163593,0.03782633532500001,0.5201661849999999
77,150,0.15,Intercept,-0.256096974255323,0.4709865913935467,-1.1694131825,0.7148473214999999
77,150,0.15,groupembodied,0.12090744440813987,0.21782742417831488,-0.305362963,0.5502751335
77,150,0.15,pre_score_z,0.4174732288575,0.09652745576969353,0.23205704325,0.6088264097499996
77,150,0.4,Intercept,-0.065036071256625,0.29429707940666266,-0.6552294285,0.5260105642499999
77,150,0.4,groupembodied,0.16888859609525964,0.2687183562056807,-0.35172740049999995,0.7101258284999997
77,150,0.4,pre_score_z,0.20408582245354787,0.09711636234644741,0.011884839000000001,0.39674133925
77,150,0.87,Intercept,0.08249148973890437,0.4194132910966947,-0.7267030102499998,0.8985564834999987
77,150,0.87,groupembodied,0.6296379584703362,0.2631451831482176,0.13518030700000003,1.1459113875000002
77,150,0.87,pre_score_z,0.4096763933734375,0.12140895054549203,0.16976180675,0.6453966717499999
77,150,1.39,Intercept,-0.15830266828262998,0.6106472932558624,-1.4010545724999999,0.9966024154999997
77,150,1.39,groupembodied,1.38413158696375,0.252248419085448,0.8920695155,1.8785545225
77,150,1.39,pre_score_z,0.25766867381640873,0.11341068595940307,0.0362576746,0.47965411424999993
77,200,0.15,Intercept,-0.2579197792908775,0.3733763999334409,-0.9804109942499999,0.49112319949999955
77,200,0.15,groupembodied,0.23547479917807002,0.19678429496705063,-0.15034938374999998,0.6177231217499997
77,200,0.15,pre_score_z,0.39044581096495,0.09373865661631045,0.20618886525000002,0.5753421147499997
77,200,0.4,Intercept,-0.26195566142898785,0.2901104826541869,-0.824989984,0.32095585924999986
77,200,0.4,groupembodied,0.2822566149927,0.20503860691498038,-0.11930953475,0.6850318919999998
77,200,0.4,pre_score_z,0.32601481071634125,0.09877457242865137,0.13366334300000002,0.52474229025
77,200,0.87,Intercept,-0.6347567340040007,0.5078721621809619,-1.6402901875,0.3956835627499983
77,200,0.87,groupembodied,0.815033028371875,0.21560521163962867,0.39487449225,1.236122365
77,200,0.87,pre_score_z,0.37874992257385,0.10322586165034071,0.17537548275,0.5798163224999997
77,200,1.39,Intercept,0.16664582027462152,0.38059362904080024,-0.59190940175,0.9112262644999991
77,200,1.39,groupembodied,1.68254086422,0.25182321264017077,1.1930469850000003,2.1673636499999995
77,200,1.39,pre_score_z,0.394414474549375,0.1088993939131378,0.18635681075000002,0.6159463854999998
78,100,0.15,Intercept,0.08631797290962,0.3747305632778172,-0.66560426,0.8401712919999994
78,100,0.15,groupembodied,0.18256527331211,0.2932319940795207,-0.3818563195,0.75068227125
78,100,0.15,pre_score_z,0.144015292647945,0.17032751042759559,-0.184137059,0.47496446324999997
78,100,0.4,Intercept,0.36273273022754937,0.5359315065416282,-0.7331371762500001,1.3961936024999997
78,100,0.4,groupembodied,0.4126361307030341,0.2992282845205858,-0.18833921874999998,0.9927892354999999
78,100,0.4,pre_score_z,0.3294792889280675,0.1351346376955065,0.0629159467,0.5981666067499998
78,100,0.87,Intercept,0.7493611967000225,0.5294175401679511,-0.3458822175,1.7707613324999998
78,100,0.87,groupembodied,0.6683953147851625,0.3003851941226505,0.05910668885000006,1.2517498425
78,100,0.87,pre_score_z,0.1639862814818369,0.11862735264376788,-0.06707827209999999,0.39999301299999984
78,100,1.39,Intercept,-0.2579423730236341,0.6180826181770297,-1.4866363100000002,0.9421614289999999
78,100,1.39,groupembodied,1.218429313570625,0.2952364104376903,0.63058647,1.7922110924999997
78,100,1.39,pre_score_z,0.3174576204325125,0.11779791363466141,0.08354520915000001,0.5531484057499996
78,150,0.15,Intercept,0.3235920158635406,0.48567576461683704,-0.6539517985,1.2646288799999983
78,150,0.15,groupembodied,0.4443515514351725,0.2418598356869349,-0.03308282432499999,0.9110471914999998
78,150,0.15,pre_score_z,0.22490604582548926,0.10921005415384553,0.012026899425000005,0.44098959725
78,150,0.4,Intercept,-0.44375678146838565,0.4778160943006056,-1.4217336,0.4893702287499999
78,150,0.4,groupembodied,0.2779803080790475,0.24809830759608548,-0.216133579,0.7617655432499995
78,150,0.4,pre_score_z,0.34370140797869875,0.12309406197473088,0.09701419300000001,0.5818698095
78,150,0.87,Intercept,-0.21101653244670748,0.5995255182774168,-1.419384315,0.9693210492499986
78,150,0.87,groupembodied,0.8681345600458925,0.2642835427922416,0.34032839725,1.3854802275
78,150,0.87,pre_score_z,0.3635261850566725,0.11710563176070951,0.13331197625,0.5941215387500001
78,150,1.39,Intercept,-0.45115715203588364,0.4423954421119263,-1.3398860099999998,0.42431088649999993
78,150,1.39,groupembodied,1.327695357185,0.2602624903803576,0.8176578092500001,1.8358149774999997
78,150,1.39,pre_score_z,0.21879559890617276,0.12026902969107675,-0.014733566449999997,0.45943680975
78,200,0.15,Intercept,-0.45591657919595374,0.44717388589684365,-1.3180131625,0.43145842874999873
78,200,0.15,groupembodied,0.259124507107578,0.2120126289803322,-0.15653779599999998,0.6822656755
78,200,0.15,pre_score_z,0.4850367208575,0.09462861820418322,0.30233380825000006,0.6743346434999999
78,200,0.4,Intercept,-0.8075465755831075,0.5626677362483792,-1.9333209525,0.3031870657499996
78,200,0.4,groupembodied,0.2675234836764119,0.2747555108903306,-0.27755895625000004,0.8164648084999998
78,200,0.4,pre_score_z,0.327830640605625,0.09048941734913944,0.1526915255,0.507248264
78,200,0.87,Intercept,-0.13102813035590788,0.6169662549518833,-1.34161018,1.1199593799999994
78,200,0.87,groupembodied,0.69458807274264,0.21514145331096562,0.27181969500000003,1.11421259
78,200,0.87,pre_score_z,0.2229769942142425,0.10304881120369659,0.023975972475,0.42763272550000003
78,200,1.39,Intercept,0.5504646127561562,0.45523474459016194,-0.34729600925,1.4566513124999994
78,200,1.39,groupembodied,1.39676105218875,0.2606627281637445,0.868074061,1.8941568274999998
78,200,1.39,pre_score_z,0.5174963559625,0.10393996043364294,0.31496371075,0.7239387789999999
79,100,0.15,Intercept,0.523114757216385,0.2807324794745861,-0.03178240622499999,1.078524055
79,100,0.15,groupembodied,-0.21085551326897292,0.2948403328548735,-0.80567584975,0.3629689639999999
79,100,0.15,pre_score_z,0.25489105185527877,0.12093918545234743,0.01753950812500001,0.4979916357499999
79,100,0.4,Intercept,-0.35795726540364886,0.4190043975617009,-1.1810694125,0.4644083147499997
79,100,0.4,groupembodied,0.19003711724258426,0.26276494425637514,-0.3349185475,0.7173071979999998
79,100,0.4,pre_score_z,0.31940859545435,0.11115179785206013,0.10397434200000001,0.5400597624999999
79,100,0.87,Intercept,-0.05145767270820002,0.611803789540783,-1.27561699,1.1764256699999989
79,100,0.87,groupembodied,0.652954593670175,0.2474439240289818,0.1685457095,1.1289486899999999
79,100,0.87,pre_score_z,0.20604936077484895,0.10914136389101647,-0.007648030712499999,0.4244351014999998
79,100,1.39,Intercept,-0.5262105994604412,0.4699755034384211,-1.485689095,0.40146535699999986
79,100,1.39,groupembodied,1.2165732488586876,0.3730616874282896,0.4497274655,1.924030022499999
79,100,1.39,pre_score_z,0.3158325294987925,0.15992520195589033,0.004706808097500003,0.6335731859999993
79,150,0.15,Intercept,0.38820921535653036,0.4435900146939962,-0.5155279175,1.2469747525
79,150,0.15,groupembodied,0.24143651950035014,0.23644652636735922,-0.22108435799999998,0.7093536652499995
79,150,0.15,pre_score_z,0.242020201260152,0.11544461390080023,0.015095927300000003,0.46863136524999993
79,150,0.4,Intercept,-0.2549440196183585,0.5106651607353896,-1.254437685,0.7760956922499987
79,150,0.4,groupembodied,0.7023517858852838,0.262629279422934,0.18345728149999999,1.21909465
79,150,0.4,pre_score_z,0.25352860968369123,0.12266940504075934,0.02089541965,0.49891483999999986
79,150,0.87,Intercept,0.2764402325841397,0.5070987922159245,-0.7694877685,1.2687115249999994
79,150,0.87,groupembodied,0.381917213409025,0.2937784033056149,-0.194973555,0.9845609402499997
79,150,0.87,pre_score_z,0.39255246036925,0.10887718440680647,0.17813780375,0.6079290714999996
79,150,1.39,Intercept,-0.14123561517752875,0.4329008469721384,-0.98819104275,0.7321485627499998
79,150,1.39,groupembodied,1.31913731735375,0.24510387277492265,0.82712971975,1.7975013224999998
79,150,1.39,pre_score_z,0.3373155269184875,0.09692036460610383,0.151655546,0.5288490772499999
79,200,0.15,Intercept,-0.78199250741333,0.37564301830839536,-1.536518175,-0.032212996675000174
79,200,0.15,groupembodied,0.1953827869155125,0.21520734461213162,-0.22841144749999998,0.6172858152499995
79,200,0.15,pre_score_z,0.0809740812742255,0.0943705378274381,-0.10100684774999999,0.26773968374999996
79,200,0.4,Intercept,-0.44566083732740885,0.5645597307347571,-1.54853441,0.674681169
79,200,0.4,groupembodied,0.589453699820175,0.21212495807222173,0.159516404,1.004400295
79,200,0.4,pre_score_z,0.28757040315584126,0.08785219028159809,0.11672981650000001,0.46360072575
79,200,0.87,Intercept,-0.6866423807232875,0.35415276198536016,-1.3879304399999999,0.025686320024999203
79,200,0.87,groupembodied,0.980120078295,0.17886416905806046,0.62761429375,1.3336011449999996
79,200,0.87,pre_score_z,0.315093620012375,0.0824360999464604,0.15509155425,0.47763593024999995
79,200,1.39,Intercept,-0.16598111571392396,0.45030136768796447,-1.0717878524999997,0.7222480627499998
79,200,1.39,groupembodied,1.23855740866545,0.25199393437395967,0.72465264825,1.7243294699999991
79,200,1.39,pre_score_z,0.3464921435729625,0.10265222081870432,0.15146445674999998,0.55402814125
80,100,0.15,Intercept,-0.9544591966027375,0.5216675139148139,-1.9757226775,0.10680572574999989
80,100,0.15,groupembodied,0.1812554920293445,0.27241085436247936,-0.36747543174999997,0.7137041584999999
80,100,0.15,pre_score_z,0.4399907080518375,0.11081932963168821,0.22584567825000001,0.65978355975
80,100,0.4,Intercept,-0.34032749549946,0.4822495044868305,-1.2847876624999999,0.6489475817499996
80,100,0.4,groupembodied,0.026335411138776254,0.30681486014449016,-0.5897001934999999,0.6316524295
80,100,0.4,pre_score_z,0.483784514739125,0.15005630160834707,0.19492774325,0.78660318025
80,100,0.87,Intercept,0.2760304517491964,0.4242180772149513,-0.5675533684999999,1.0987253874999998
80,100,0.87,groupembodied,0.87172542567897,0.314738568881593,0.262764169,1.4912853799999999
80,100,0.87,pre_score_z,0.30668448055402325,0.15191398352992483,0.012357835675000005,0.603377395
80,100,1.39,Intercept,0.0801965010396995,0.4099269620072139,-0.7482077235,0.8897986934999998
80,100,1.39,groupembodied,1.1455193039819125,0.3304122485373396,0.499196114,1.7974038374999999
80,100,1.39,pre_score_z,0.2857493429751751,0.1698065054336447,-0.046106479774999994,0.6274429384999999
80,150,0.15,Intercept,-0.035467486912192835,0.4542236612125124,-0.9474883462499999,0.8583299159999997
80,150,0.15,groupembodied,-0.11105075429015088,0.24586276411207514,-0.58649500425,0.3764021509999999
80,150,0.15,pre_score_z,0.10240751176777725,0.12387384683190404,-0.13971994025,0.34518832999999993
80,150,0.4,Intercept,0.23546847885505262,0.36728564609976705,-0.48269634025,0.9606145254999993
80,150,0.4,groupembodied,0.12493708664667538,0.23842957013957994,-0.3446244147499999,0.5941197107499998
80,150,0.4,pre_score_z,0.3001024154284557,0.10620135228088545,0.0915619587,0.5127800705
80,150,0.87,Intercept,-0.44458557056751036,0.34076266551850193,-1.1249350925,0.23477728774999998
80,150,0.87,groupembodied,0.812677850644325,0.2462061826171195,0.33918447674999996,1.2997804175
80,150,0.87,pre_score_z,0.398100549307275,0.12043970553637842,0.16297153625,0.6384079965
80,150,1.39,Intercept,0.2601732889958727,0.4260476980084212,-0.5891566340000001,1.1064943049999993
80,150,1.39,groupembodied,1.187377147340625,0.2571494202774712,0.6692525444999999,1.6973291174999998
80,150,1.39,pre_score_z,0.5784636529775,0.11323832517450162,0.36442644625000004,0.8061555824999999
80,200,0.15,Intercept,-0.29012616239249023,0.5541006806953276,-1.3789216575,0.8339838852499998
80,200,0.15,groupembodied,0.36399365868787076,0.21846111455635459,-0.06897156277499998,0.8007134419999999
80,200,0.15,pre_score_z,0.22510620008676374,0.10924972327413066,0.008945250432500012,0.43519184749999984
80,200,0.4,Intercept,-0.19759372796547184,0.3968792286489025,-0.9810442355000001,0.5909796259999985
80,200,0.4,groupembodied,0.5405398409155375,0.19340928685332218,0.15567291950000003,0.9233987857499999
80,200,0.4,pre_score_z,0.3338036203515,0.08337362339189575,0.17076556575000001,0.5012194717499999
80,200,0.87,Intercept,-0.8419686023414336,0.47460433611183317,-1.7639497775000001,0.13165570724999975
80,200,0.87,groupembodied,0.988715492173375,0.22268839072839897,0.5549926912500001,1.4288141374999999
80,200,0.87,pre_score_z,0.303612118328725,0.09397173125159464,0.12383516400000001,0.4906183514999999
80,200,1.39,Intercept,0.3266770684450322,0.3837886090144977,-0.449420116,1.094667335
80,200,1.39,groupembodied,1.4565447916406125,0.2440711687142674,0.9716525565000002,1.93332302
80,200,1.39,pre_score_z,0.36512091456903373,0.1121664580906514,0.14830976725,0.588582023
81,100,0.15,Intercept,-0.7827263684248663,0.5576530806754058,-1.8855472224999998,0.3244803764999993
81,100,0.15,groupembodied,0.46509612246909,0.29446940858278015,-0.130821466,1.0475673574999993
81,100,0.15,pre_score_z,0.41302984882725,0.125613026461983,0.17373881524999998,0.6652998354999999
81,100,0.4,Intercept,-0.3644230938961037,0.5735165758804844,-1.523450415,0.7652939514999997
81,100,0.4,groupembodied,0.3107340298870725,0.26690999183697495,-0.21296492425000002,0.83470797875
81,100,0.4,pre_score_z,0.14320083209189438,0.11952629768270492,-0.09067941355,0.3775837887499999
81,100,0.87,Intercept,-0.09062752229120884,0.7711079580281851,-1.5999760975,1.4461328174999981
81,100,0.87,groupembodied,0.8201660823271325,0.3650760876696119,0.09056639345,1.529540085
81,100,0.87,pre_score_z,0.4656384577709275,0.16391311683924617,0.14648544400000002,0.791226405
81,100,1.39,Intercept,0.03973802478489878,0.5365016651135356,-1.0339566224999999,1.1005274124999993
81,100,1.39,groupembodied,1.67078142146,0.34591007785775074,1.014701065,2.3683514599999995
81,100,1.39,pre_score_z,0.2569278675111337,0.16909545194825135,-0.0722065224,0.5964141494999995
81,150,0.15,Intercept,0.5829505989899758,0.5697629455164556,-0.5450291895,1.7399246349999995
81,150,0.15,groupembodied,0.04129728313490893,0.2561853402002736,-0.478485583,0.537146053
81,150,0.15,pre_score_z,0.06826495395275411,0.10091773203514055,-0.1271649105,0.26579904525
81,150,0.4,Intercept,-0.562265014123345,0.4673084035119265,-1.4802420699999996,0.3753132299999999
81,150,0.4,groupembodied,0.526667449240645,0.22405074611173179,0.09320846562500001,0.9682910352499998
81,150,0.4,pre_score_z,0.27062446029625875,0.11530720172902793,0.046199107375000006,0.505200739
81,150,0.87,Intercept,0.42805173463823765,0.5640793463298767,-0.65588841175,1.5738532649999997
81,150,0.87,groupembodied,0.48704837521816535,0.26445376580531377,-0.049347946525,0.99363799025
81,150,0.87,pre_score_z,0.31057617384103875,0.11364207765835221,0.09569769040000002,0.5349905039999997
81,150,1.39,Intercept,-0.3741044730249709,0.426575867973132,-1.2402237274999999,0.46171317849999977
81,150,1.39,groupembodied,1.29253251112,0.27387957509457883,0.7574201307499999,1.8330453875
81,150,1.39,pre_score_z,0.334100182101975,0.11971053696439865,0.10397251,0.5697098305
81,200,0.15,Intercept,0.39144299817579614,0.514332132896992,-0.6405150215000001,1.3942705174999999
81,200,0.15,groupembodied,0.09589456484040403,0.2320747086841835,-0.36296671325,0.5467572994999998
81,200,0.15,pre_score_z,0.3176183391661875,0.09582771622926677,0.13319344475,0.5076010084999999
81,200,0.4,Intercept,-1.1216583894897374,0.5987136106827778,-2.3017527049999997,0.11606937924999841
81,200,0.4,groupembodied,0.3925519948466369,0.24861338447383502,-0.08900480547499999,0.895923513
81,200,0.4,pre_score_z,0.25194167907067,0.11100997759686218,0.03885929297500001,0.468205155
81,200,0.87,Intercept,0.03217100280532601,0.26056501474681776,-0.4994216985,0.52709075475
81,200,0.87,groupembodied,0.79037038214525,0.20931504896473851,0.36806626425,1.1962456274999997
81,200,0.87,pre_score_z,0.23987540972055124,0.09936887015071111,0.04654281080000001,0.4369733209999999
81,200,1.39,Intercept,0.3576322668762289,0.6475374106386798,-0.97675182075,1.5816819674999998
81,200,1.39,groupembodied,1.40564334592875,0.22812938107565311,0.958151041,1.8477556225
